PhraseId,SentenceId,Phrase,Sentiment
107457,5676,+,2
107476,5678,long-lived,2
107477,5678,friendships,2
107485,5678,track,2
107502,5680,blip,2
107524,5682,well-mounted,4
107565,5684,matchmaking,2
107580,5685,registering,2
107589,5686,in-joke,2
107596,5686,tiniest,2
107597,5686,segment,2
107614,5688,Bluer,2
107618,5688,biologically,3
107633,5689,achival,2
107646,5689,escaped,2
107650,5690,painting,2
107660,5690,directly,2
107671,5690,exalts,2
107675,5690,Marxian,2
107689,5690,harmoniously,3
107691,5690,joined,2
107732,5693,song-and-dance-man,3
107734,5693,Pasach,2
107737,5693,ke,3
107738,5693,Burstein,2
107746,5694,ladles,2
107751,5694,flavour,2
107767,5694,pizza,2
107795,5699,Booty,2
107803,5700,uncouth,2
107809,5700,vicious,2
107836,5702,cycle,2
107851,5703,soullessness,1
107858,5704,describing,2
107890,5706,embracing,4
107895,5706,harshness,2
107914,5707,weaned,2
107930,5708,auto-critique,1
107933,5708,clumsiness,1
107939,5708,censure,2
107951,5709,mankind,2
107969,5711,unstable,1
107976,5712,inmates,1
107989,5713,food-for-thought,2
107996,5713,instructive,3
108013,5714,anecdote,2
108021,5714,seizures,2
108055,5716,little-known,2
108072,5717,ins,2
108073,5717,outs,2
108102,5719,commonplace,2
108110,5719,seamy,2
108126,5720,Thandie,2
108127,5720,Newton,2
108134,5720,Hepburn,2
108138,5720,icons,3
108141,5720,galore,2
108149,5721,moldy-oldie,2
108153,5721,not-nearly,1
108156,5721,as-nasty,2
108157,5721,as-it,2
108159,5721,thinks-it-is,2
108164,5722,Dripping,2
108167,5722,bypassing,2
108172,5722,trivialize,2
108188,5723,pent,2
108219,5725,refreshed,3
108231,5726,lumbering,1
108233,5726,wheezy,1
108242,5727,Guardian,2
108260,5727,Avon,2
108278,5729,99-minute,3
108281,5729,stink,1
108291,5730,unlaughable,1
108336,5733,jealous,1
108420,5737,thematically,3
108424,5737,bowel,2
108429,5737,long-on-the-shelf,1
108432,5737,point-and-shoot,2
108441,5738,groove,2
108456,5739,kibosh,2
108477,5740,languid,2
108512,5742,acceptance,2
108533,5744,greed,2
108534,5744,materalism,2
108570,5746,kids-in-peril,2
108571,5746,theatrics,2
108579,5746,primal,2
108614,5749,Impresses,3
108634,5749,Manhunter,2
108644,5750,hookers,2
108664,5751,criticizes,2
108670,5751,watered-down,1
108715,5754,water-born,2
108718,5754,Hennings,2
108760,5756,drama\/character,2
108772,5758,pooper-scoopers,1
108778,5759,not-so-small,2
108780,5759,Expecting,3
108805,5760,Yvan,2
108809,5760,writes,2
108858,5762,fees,2
108885,5764,raving,2
108914,5765,horror\/action,2
108924,5766,admirer,2
108935,5766,drawbacks,1
108958,5767,world-renowned,3
108988,5769,expiration,2
109003,5771,cafeteria,2
109004,5771,goulash,2
109013,5771,masturbation,2
109063,5776,adapted,2
109067,5776,Hare,2
109072,5776,Cunningham,2
109077,5776,flows,2
109080,5776,forwards,2
109103,5777,plex,2
109105,5777,predisposed,2
109133,5779,Ignoring,2
109160,5780,elephant,2
109169,5781,intrepid,3
109202,5782,historic,3
109212,5782,raise,2
109223,5784,Hart,2
109246,5785,unintended,2
109281,5786,pet,2
109328,5789,unifying,3
109366,5792,undermines,2
109374,5792,thornier,1
109379,5792,nature\/nurture,2
109380,5792,argument,2
109382,5792,regards,2
109399,5793,checking,2
109430,5795,negatives,1
109433,5795,outweigh,2
109435,5795,positives,3
109456,5797,Officially,2
109466,5797,bestial,2
109471,5798,ugly-duckling,1
109479,5798,accidental,2
109537,5802,skippable,1
109538,5802,hayseeds-vs,2
109545,5804,strongman,2
109574,5805,molehill,2
109586,5806,brawn,2
109595,5807,restore,3
109600,5807,prominence,2
109612,5807,terrors,2
109615,5807,praiseworthy,4
109634,5808,specificity,2
109679,5812,uniqueness,3
109687,5812,squander,2
109699,5813,low-grade,1
109726,5813,mikes,2
109750,5814,respecting,2
109765,5815,porno,1
109778,5816,SLC,2
109780,5816,command,2
109787,5816,Mitch,2
109828,5818,sole,2
109844,5818,A.C.,2
109859,5819,hollowness,1
109895,5821,overcomes,3
109898,5821,envelops,2
109911,5822,well-directed,3
109917,5822,moodiness,1
109949,5824,semi-amusing,2
109979,5824,lyrics,2
109982,5824,Tonight,2
109991,5825,program,2
110001,5826,boom-box,2
110050,5828,vegetables,2
110053,5828,batch,3
110073,5829,sappiness,1
110086,5829,resorts,2
110109,5831,fishy,1
110139,5832,self-amused,2
110142,5832,Freddy,2
110144,5832,Fingered,2
110179,5834,induce,2
110191,5835,skateboarding,2
110219,5837,proverbial,2
110233,5838,dismantle,2
110235,5838,facades,2
110247,5838,wonderous,3
110248,5838,accomplishment,3
110251,5838,veracity,3
110268,5839,Croze,2
110279,5839,Bibi,2
110287,5840,tolerable,2
110288,5840,slog,1
110291,5840,well-trod,2
110310,5842,chirpy,2
110313,5842,songbird,2
110318,5842,popped,2
110349,5844,bumper,2
110362,5845,diamond,2
110381,5846,tomfoolery,2
110400,5848,trudge,1
110406,5848,rode,2
110408,5848,Zipper,2
110411,5848,eating,2
110418,5848,extra-large,2
110462,5851,kidnapping,2
110464,5851,unsavory,1
110473,5852,Laggard,2
110476,5852,wending,2
110549,5858,conscience,2
110553,5859,near-masterpiece,4
110582,5861,cloaked,2
110586,5861,euphemism,2
110610,5863,flag,2
110614,5863,potshots,2
110624,5863,W.,2
110625,5863,Bush,2
110627,5863,Henry,2
110630,5863,et,2
110631,5863,al.,2
110639,5863,laugh-free,2
110640,5863,lecture,2
110644,5864,underdeveloped,1
110654,5864,conveyor,2
110674,5864,drowsy,1
110676,5864,infatuated,3
110681,5864,self-examination,2
110690,5865,subplot,2
110694,5865,smuggling,2
110697,5865,Danish,2
110706,5865,alter,2
110761,5868,Annie,2
110779,5868,Crispin,2
110782,5868,screwing,1
110796,5869,funnybone,3
110826,5872,Mora,2
110828,5872,Hitler-study,2
110833,5872,Snide,0
110875,5875,hokey,1
110905,5877,testimonial,2
110909,5877,cruelties,2
110915,5877,blacks,2
110917,5877,distilled,2
110921,5877,Caucasian,2
110933,5878,numbing,1
110958,5878,'90s,2
110970,5879,Silbersteins,2
110987,5880,Roussillon,2
110996,5881,populating,2
111003,5881,meanspirited,2
111010,5881,cash,2
111023,5883,stasis,2
111094,5887,Nerds,3
111107,5888,inventing,3
111125,5889,investigation,2
111138,5890,140,2
111144,5891,guiltless,2
111167,5892,anti-Kieslowski,2
111244,5898,revelled,2
111248,5898,shallows,2
111272,5899,director\/co-writer,2
111274,5899,Jacques,2
111307,5902,Walt,2
111309,5902,Becker,2
111339,5904,way-cool,4
111353,5905,spies,1
111380,5907,boorish,1
111383,5907,I-heard-a-joke,2
111386,5907,at-a-frat-party,2
111402,5908,glued,3
111422,5911,deer,2
111440,5912,Elfriede,2
111442,5912,Jelinek,2
111500,5915,waif,2
111505,5915,smear,1
111507,5915,lip-gloss,2
111516,5917,sweaty,2
111523,5917,coat,2
111524,5917,shopping,2
111540,5918,grumbling,1
111544,5918,grub,2
111546,5919,implied,2
111552,5919,locusts,2
111555,5919,horde,2
111561,5920,Wanders,1
111572,5920,stylistically,3
111579,5920,Jeunet,3
111583,5920,Trier,2
111659,5925,manager,2
111669,5926,ignored,2
111685,5927,maddeningly,1
111687,5927,sedate,1
111728,5930,large-screen,2
111734,5930,swooping,2
111742,5930,scooping,2
111763,5931,fluttering,3
111764,5931,stammering,2
111787,5932,'53,2
111809,5934,pump,2
111812,5934,overworked,1
111822,5935,splatterfests,1
111837,5935,user-friendly,3
111855,5937,talkers,2
111865,5938,Underachieves,1
111884,5939,seller,2
111900,5939,spoil,2
111910,5940,not-being,2
111916,5941,Granger,2
111918,5941,Gauge,2
111937,5941,punny,2
111938,5941,6,2
111944,5941,grade-school,2
111957,5942,overpowered,2
112008,5945,Molested,1
112048,5947,murk,1
112056,5948,impair,2
112069,5948,highway,2
112070,5948,patrolman,2
112076,5950,fiendishly,1
112092,5950,dizzy,1
112098,5950,disorientated,1
112123,5952,libretto,2
112127,5952,ideally,3
112135,5953,Philosophically,2
112141,5953,logistically,3
112175,5956,eternal,2
112182,5956,pique,2
112211,5957,puzzled,2
112227,5959,Spielbergian,2
112254,5961,smack,2
112261,5961,armed,2
112270,5961,Oscar-nominated,4
112284,5962,1937,2
112290,5962,Dwarfs,2
112295,5963,succeeded,3
112300,5963,groggy,1
112305,5964,niftiest,3
112307,5964,perpetrated,2
112317,5964,alchemical,2
112318,5964,transmogrification,2
112322,5964,Austen,2
112326,5964,Hollywood-ized,2
112333,5965,bailiwick,2
112356,5966,outwardly,2
112389,5968,playwriting,3
112451,5972,distorts,2
112461,5972,riddles,2
112478,5973,unsuccessful,0
112487,5974,shallower,1
112493,5974,egregiously,1
112516,5976,not-so-Divine,1
112525,5976,hefty,2
112528,5976,Re-Fried,1
112530,5976,Tomatoes,2
112538,5977,big-hearted,4
112559,5977,concession,2
112564,5978,feelings,2
112566,5978,evoked,2
112572,5978,lukewarm,2
112591,5979,unnatural,1
112596,5979,shaken,2
112598,5979,blasts,3
112600,5979,rage,1
112608,5980,Frei,2
112637,5980,gallery,2
112646,5981,scented,2
112647,5981,bath,2
112655,5982,Alexandre,3
112696,5983,9\/11,2
112716,5985,praying,2
112737,5986,Gosford,2
112747,5987,jump-in-your-seat,3
112759,5987,backseat,2
112804,5989,trifecta,2
112818,5990,writer-producer-director,2
112821,5990,Watstein,2
112825,5990,finishing,2
112838,5991,counterculture,2
112848,5992,affinity,2
112858,5993,rancid,2
112893,5995,evangelical,3
112895,5995,boosterism,2
112910,5996,reunions,2
112930,5998,shambles,1
112967,5999,Wrath,2
112969,5999,Khan,2
112975,5999,nagging,1
112998,6000,sordid,2
113012,6000,one-of-a-kind,3
113023,6001,sillified,2
113025,6001,stop-and-start,2
113029,6002,Theological,3
113046,6002,tongues,2
113071,6004,toughest,2
113088,6005,Leonard,2
113105,6007,Armenian,2
113106,6007,genocide,1
113130,6008,thud,1
113143,6010,deem,2
113210,6013,endeavors,3
113224,6015,Tennessee,2
113229,6015,Oprah,2
113234,6016,twister,2
113240,6016,movie-movie,2
113254,6016,bankruptcy,1
113313,6021,fell,2
113346,6023,Panic,1
113358,6023,sucking,1
113378,6024,bang,2
113386,6024,cluelessness,1
113393,6024,misplaced,2
113419,6026,rally,2
113421,6026,protestors,2
113424,6027,salaciously,2
113447,6029,Jacqueline,2
113449,6029,Plimpton,2
113501,6034,writer\/directors,2
113508,6035,approached,2
113510,6035,usher,2
113536,6036,Bowling,2
113538,6036,Columbine,2
113542,6036,rekindles,3
113546,6036,muckraking,2
113563,6037,Sydow,2
113568,6037,luckiest,3
113574,6038,cruelly,0
113603,6039,middling,2
113623,6040,Twilight,2
113637,6041,predict,2
113642,6041,preordained,2
113662,6042,proposes,2
113683,6042,self-satisfied,2
113685,6042,22-year-old,2
113686,6042,girlfriend,2
113693,6042,18-year-old,2
113694,6042,mistress,2
113726,6044,coherence,2
113730,6045,joins,2
113742,6045,emigre,2
113747,6045,same-sex,2
113752,6045,elude,2
113755,6045,nationally,2
113794,6048,Vibrantly,3
113807,6049,encyclopedia,2
113814,6049,shoplifts,1
113818,6049,farewell-to-innocence,2
113822,6049,Wanderers,2
113826,6049,Bronx,2
113829,6049,cribbing,2
113842,6051,Chomp,2
113849,6052,Louiso,2
113854,6052,dawdle,2
113858,6052,disaffected-indie-film,2
113859,6052,mode,2
113868,6052,late-inning,2
113881,6053,seduced,3
113888,6054,mugs,2
113911,6055,castles,2
113923,6056,outgag,2
113929,6056,whippersnappers,2
113945,6057,pearls,2
113948,6057,clicking,2
113975,6059,Irwins,2
113987,6059,death-defying,2
114040,6062,iceberg,2
114043,6062,melt,2
114047,6062,melts,2
114063,6064,sinuously,2
114067,6064,off-puttingly,1
114072,6065,cues,2
114090,6065,Jeong-Hyang,2
114098,6065,blacken,2
114100,6065,organ,2
114103,6065,vengefulness,2
114116,6066,understandable,3
114123,6066,motivation,2
114165,6071,Macy,3
114167,6071,Thanksgiving,2
114170,6071,balloon,2
114175,6071,heavy-duty,1
114176,6071,ropes,2
114194,6072,docu-Dogma,2
114195,6072,plainness,2
114202,6072,invisible,2
114206,6072,psychic,2
114214,6073,Merry,3
114257,6076,simmering,2
114272,6077,unhappily,1
114279,6077,excessively,2
114290,6078,hang,2
114306,6080,Jarecki,2
114307,6080,Gibney,2
114328,6080,diplomat,2
114330,6080,tweaked,2
114332,6080,statecraft,2
114356,6081,prevalent,2
114368,6082,C.,2
114402,6084,gruesome,1
114407,6084,sociopath,1
114412,6084,scariest,2
114414,6084,sadists,1
114422,6085,wisely,3
114436,6086,plucky,2
114442,6087,aggrieved,2
114445,6087,unturned,1
114456,6088,brazenly,2
114482,6090,Tommy,2
114489,6090,peep,2
114490,6090,booths,2
114503,6090,mopping,2
114546,6093,moldering,1
114563,6094,howlingly,2
114600,6097,big-budget,2
114614,6097,clunkiness,1
114629,6099,groaner,1
114636,6099,zero-dimensional,1
114669,6101,lament,2
114681,6102,uninhibited,3
114699,6103,skipping,2
114740,6106,frazzled,2
114741,6106,wackiness,3
114743,6106,frayed,2
114759,6107,fumbled,1
114764,6107,Ayres,2
114778,6108,boomers,2
114912,6119,silent-movie,2
114920,6120,sucker-punch,2
114927,6120,beause,2
114936,6120,cuddly,3
114941,6120,non-threatening,2
115041,6128,nurtured,2
115067,6130,space-based,2
115079,6130,plasma,2
115080,6130,conduits,2
115131,6133,Unintelligible,2
115140,6133,brain-slappingly,3
115156,6134,phenomenon,3
115159,6134,peaked,3
115214,6136,responsibilities,2
115228,6136,toddler,2
115251,6138,bisexual,2
115282,6140,competing,2
115283,6140,lawyers,2
115291,6140,stomach-knotting,2
115304,6140,undertone,2
115311,6141,merrily,3
115326,6142,unsung,2
115351,6144,spaghetti,3
115383,6148,entertainments,2
115395,6149,athletic,2
115405,6149,awed,3
115418,6149,sportsmen,2
115429,6150,hat-in-hand,2
115436,6150,stifles,2
115453,6151,homogenized,2
115469,6151,rose-tinted,2
115528,6156,Charly,2
115538,6156,imitative,1
115540,6156,innumerable,2
115544,6156,derisions,2
115588,6160,ABC,2
115592,6160,treated,2
115595,6160,docile,2
115599,6160,wordless,2
115601,6160,ethnographic,2
115602,6160,extras,2
115605,6161,G.,2
115630,6163,ferment,2
115652,6163,well-shaped,2
115665,6164,traveled,2
115673,6164,devastated,1
115679,6164,famine,2
115681,6164,documented,2
115686,6164,cruelty,2
115699,6166,Turturro,2
115704,6166,fabulously,3
115714,6166,butler,2
115717,6166,excels,3
115723,6166,disappearing\/reappearing,2
115747,6168,emergence,2
115753,6168,undiminished,2
115775,6169,dour,1
115778,6169,consistency,3
115787,6170,Jacobi,2
115799,6170,writings,2
115809,6170,erotically,1
115812,6170,dullingly,1
115831,6171,possess,2
115853,6174,yawn-provoking,1
115856,6174,farm,2
115890,6177,pee-related,1
115900,6177,grimace,1
115903,6177,Myer,2
115908,6177,prevail,3
115924,6178,Parmentier,2
115937,6180,generically,1
115948,6181,Bloodwork,2
115959,6181,stultifyingly,2
115963,6181,collar,2
115979,6182,walled-off,1
115986,6182,transcendent,3
116054,6186,geniality,3
116066,6186,fanatical,2
116067,6186,adherents,2
116106,6187,bloodstream,2
116126,6188,credulous,3
116130,6188,subordinate,2
116160,6190,R-rated,2
116178,6191,hideous,0
116189,6192,integrating,2
116192,6192,foreground,2
116214,6192,forest,2
116237,6194,hue,2
116241,6194,drastic,2
116242,6194,iconography,2
116246,6195,superheroics,2
116254,6195,engross,3
116258,6195,antsy,2
116289,6199,bling-bling,2
116301,6200,provocations,2
116308,6200,cheapening,1
116313,6201,three-ring,2
116322,6201,aplenty,3
116346,6203,eternity,2
116368,6205,annoyed,1
116414,6207,nowheresville,1
116445,6209,gotten,2
116454,6210,merchandised-to-the-max,1
116469,6210,recruiting,2
116477,6210,playlist,2
116480,6210,costuming,2
116507,6211,mill,2
116513,6212,interact,2
116562,6215,transpose,2
116590,6217,hooting,1
116593,6217,praises,3
116604,6219,Denver,2
116623,6219,Vanessa,2
116625,6219,Redgrave,2
116628,6220,Butterfingered,1
116637,6220,big-fisted,3
116642,6220,Jez,2
116643,6220,Butterworth,2
116653,6220,smallest,2
116654,6220,sensitivities,2
116659,6220,clamorous,2
116667,6221,descends,2
116670,6221,sub-Tarantino,2
116691,6222,strut,2
116731,6224,104,2
116738,6225,Koshashvili,2
116760,6226,kindred,2
116770,6227,corniness,2
116779,6228,bio-drama,2
116858,6234,decay,1
116880,6236,cheap-looking,1
116883,6236,Candid,3
116905,6237,collide,2
116918,6238,hang-ups,2
116934,6238,fresher,2
116938,6238,accident,1
116966,6239,dismay,1
116987,6240,Twin,2
116989,6240,Peaks,2
116996,6241,uncharismatically,1
117023,6243,solace,2
117044,6244,stocked,2
117101,6248,conflagration,2
117115,6248,Nesbitt,2
117121,6248,flying,2
117127,6249,modicum,2
117154,6251,Efteriades,2
117166,6251,vibe,2
117173,6251,hug,2
117180,6252,expose,2
117184,6252,hustlers,2
117190,6252,exploitive,2
117219,6253,defeats,2
117234,6255,futile,1
117243,6255,moviemakers,2
117247,6255,crashing,2
117251,6255,keg,2
117333,6260,transparency,2
117346,6261,training,3
117353,6261,world-class,3
117354,6261,fencer,2
117363,6261,NYC,2
117377,6262,minimally,2
117429,6266,Braveheart,2
117443,6267,mistaken-identity,1
117449,6267,film-culture,2
117450,6267,referential,2
117464,6268,alienated,1
117465,6268,executive,2
117468,6268,re-invents,2
117488,6270,Charlize,2
117498,6271,Woodman,2
117504,6271,influenced,2
117507,6271,girl-meets-girl,2
117530,6272,Cuba,2
117572,6274,indigenous,2
117581,6274,eke,2
117607,6275,commune,2
117627,6276,blips,2
117640,6277,self-pitying,1
117664,6278,standardized,2
117673,6279,affect,2
117676,6279,Kurds,2
117682,6280,Ken,2
117697,6283,ailments,1
117702,6283,dearth,2
117709,6283,uninflected,2
117731,6285,Trials,2
117751,6286,Nanook,2
117791,6289,centering,2
117807,6291,flashback,2
117825,6292,swipe,2
117836,6292,recompense,2
117847,6292,repetitious,1
117855,6293,blinding,1
117862,6294,persistence,2
117878,6295,unmistakably,2
117889,6297,wittier,3
117949,6300,robustness,3
117956,6300,bloodletting,2
117968,6301,wreckage,1
117982,6302,tried-and-true,3
117993,6303,Seigner,2
118002,6303,naturalism,2
118012,6304,relieved,2
118021,6304,R,2
118022,6304,Xmas,3
118037,6305,sublimely,2
118045,6306,loneliest,2
118056,6306,virtuous,3
118059,6306,lending,2
118092,6307,belong,2
118102,6308,influential,3
118126,6310,tattoos,2
118154,6311,to-do,2
118167,6312,remorse,2
118179,6312,rape,2
118240,6315,amiably,2
118251,6317,self-sacrifice,2
118255,6318,prepared,2
118258,6318,cling,2
118288,6319,victimized,1
118307,6320,addictive,3
118313,6320,questionable,1
118315,6320,ambivalence,1
118352,6322,itinerant,2
118366,6322,savaged,2
118396,6324,genes,2
118448,6328,embellishment,3
118470,6329,valid,3
118505,6332,leaning,2
118508,6332,badly-rendered,0
118525,6333,revigorates,3
118543,6333,sway,2
118560,6334,psychedelia,2
118574,6336,Truckzilla,2
118577,6336,cryin,2
118602,6338,Hrs,1
118618,6339,anti-establishment,2
118625,6339,whip-crack,2
118638,6340,flight,2
118659,6341,sneeze,2
118665,6342,close-to-solid,3
118695,6344,ants,2
118700,6344,arrow,2
118705,6344,unscathed,2
118708,6344,raging,2
118772,6348,overflows,3
118778,6349,Xiaoshuai,2
118787,6349,well-realized,2
118800,6349,embroils,2
118813,6350,intro,2
118823,6350,participant,2
118894,6352,Donald,2
118902,6353,Susan,3
118903,6353,Sontag,2
118908,6353,Stern,2
118916,6355,knockoff,1
118933,6356,chatter,2
118936,6356,parrots,2
118954,6357,rampant,2
118956,6357,devaluation,2
118979,6359,half-asleep,2
119004,6360,insults,1
119033,6362,placed,2
119038,6362,favorites,2
119047,6363,flexible,3
119100,6365,Brother-Man,2
119119,6366,surfaces,2
119130,6367,involvement,3
119163,6369,Goodall,2
119169,6369,minded,2
119191,6370,adhere,2
119210,6371,UHF,2
119274,6374,intermittent,2
119279,6375,heart-breaking,2
119304,6376,fireballs,2
119318,6377,implosion,1
119330,6379,inexpressible,3
119348,6380,revived,2
119377,6383,besides,2
119399,6385,wide-eyed,3
119418,6385,glinting,2
119444,6386,questioning,2
119461,6387,cinematically,2
119486,6388,enables,2
119490,6388,navigate,2
119500,6388,aplomb,2
119525,6390,collaborators,2
119529,6390,entitled,2
119539,6390,fashioning,2
119547,6390,sure-fire,2
119548,6390,prescription,2
119571,6392,Wewannour,2
119585,6393,T.,2
119597,6394,regimen,2
119604,6394,stress-reducing,3
119624,6396,backlash,2
119640,6398,lemon,2
119653,6399,Dodger,2
119669,6400,slapping,2
119698,6402,capricious,2
119721,6403,intermediary,2
119731,6403,triteness,1
119735,6403,device,2
119753,6404,hour-and-a-half-long,2
119760,6405,mantra,2
119789,6407,Exhibits,2
119794,6407,sensationalism,2
119798,6407,salacious,2
119799,6407,telenovela,2
119812,6408,compassionately,3
119838,6410,ate,1
119840,6410,Reeses,2
119844,6410,peanut,2
119852,6411,often-cute,3
119863,6411,judicious,2
119878,6412,invulnerable,2
119891,6412,playoff,2
119938,6414,boardwalk,2
119947,6415,goosebumps,3
119958,6415,discord,1
119970,6416,hypertime,2
119972,6416,reverse,2
119987,6417,tissue-thin,2
120009,6419,hijinks,2
120042,6420,siuation,2
120053,6421,biased,1
120110,6424,boosted,2
120162,6426,hypocrisy,2
120165,6426,kid-vid,2
120175,6426,lashing,2
120220,6428,ballplayer,2
120232,6429,trivializing,2
120241,6429,affirm,3
120250,6429,unimaginable,1
120262,6430,beloved-major,3
120266,6430,character-who-shall,2
120267,6430,remain-nameless,2
120275,6430,invite,3
120287,6430,laser,2
120306,6431,flag-waving,2
120314,6432,convinces,2
120324,6432,secretly,2
120325,6432,unhinged,2
120367,6435,punchy,2
120415,6438,slowest,1
120417,6438,grasps,3
120426,6439,Mika,2
120429,6439,Anna,2
120430,6439,Mouglalis,2
120468,6441,Thurman,3
120475,6441,career-best,4
120508,6443,grouchy,2
120509,6443,ayatollah,3
120513,6443,mosque,2
120522,6444,engagingly,3
120523,6444,quixotic,2
120536,6445,comedically,2
120547,6446,Fatale,2
120564,6447,terminal,2
120567,6447,cutes,3
120584,6448,drang,2
120593,6448,Fuhrman,2
120596,6448,posthumously,2
120597,6448,published,2
120602,6449,rejects,1
120605,6449,patent,2
120611,6449,dramatize,2
120613,6449,messiness,1
120625,6450,Rogers,2
120631,6450,shut,2
120636,6450,sexes,2
120646,6451,grabs,2
120650,6451,shakes,2
120651,6451,vigorously,2
120659,6452,voices-from-the-other-side,2
120680,6454,enamored,3
120701,6455,inexcusable,0
120703,6456,Bogdanich,2
120709,6456,pro-Serbian,2
120797,6463,agitprop,2
120812,6464,foo,2
120813,6464,yung,2
120822,6465,symptom,2
120855,6467,unsure,2
120882,6468,amusements,3
120894,6469,Fisk,2
120931,6472,verisimilitude,2
120938,6473,patronising,1
120973,6476,sunset,2
121002,6480,awry,1
121006,6481,neo-realist,2
121045,6483,compensated,2
121055,6483,off-the-wall,2
121057,6483,playfulness,2
121060,6483,outlandishness,2
121096,6485,avalanches,2
121099,6485,fuzziness,1
121113,6486,dipped,2
121131,6486,preaches,2
121142,6487,ecological,3
121145,6487,pro-wildlife,2
121161,6488,insouciance,2
121163,6488,embedded,2
121168,6488,demise,2
121178,6489,Tony,2
121190,6489,D.J.,2
121192,6489,grimy,2
121196,6489,Kilmer,2
121202,6489,gravitational,3
121210,6490,redundancies,1
121220,6490,inexpressive,1
121230,6491,flops,1
121236,6491,RunTelDat,2
121256,6493,collegiate,2
121261,6493,restoring,2
121264,6493,luster,2
121275,6493,irrelevancy,1
121314,6496,rapes,2
121315,6496,pillages,2
121317,6496,incinerates,2
121330,6497,thousand,2
121337,6498,wreaks,2
121379,6501,full-blooded,3
121431,6505,threads,2
121434,6505,morose,2
121439,6505,pregnancy,2
121455,6506,slot,2
121460,6506,mall,2
121465,6507,dutifully,2
121468,6507,heartstrings,2
121474,6507,Deblois,2
121477,6507,Sanders,2
121553,6512,picaresque,2
121557,6512,little-remembered,1
121564,6513,unengaging,1
121568,6514,disposible,1
121579,6515,Monday,2
121605,6517,B-12,2
121608,6517,shimmers,2
121615,6518,overrides,1
121624,6518,vicarious,2
121643,6519,kills,2
121655,6519,no-surprise,1
121681,6520,bankrupt,2
121688,6521,solipsistic,2
121716,6522,revisionism,2
121756,6524,shedding,2
121768,6524,unnoticed,1
121769,6524,underappreciated,2
121782,6525,twinkle,2
121787,6526,innate,2
121800,6526,flattened,2
121821,6527,fil,2
121867,6530,shabby,2
121886,6531,array,2
121913,6533,unfold,2
121917,6534,kiddie-oriented,2
121925,6534,gum,2
121933,6534,sneak,2
121945,6536,Two-bit,2
121983,6539,fritters,2
122000,6540,powder,2
122003,6540,sun-splashed,2
122004,6540,whites,2
122006,6540,Tunis,2
122018,6540,sensuous,2
122030,6540,belly-dancing,2
122056,6541,creeping,1
122060,6542,insular,2
122067,6542,dedicated,3
122073,6543,initiation,2
122074,6543,rite,2
122083,6543,Angelique,2
122092,6543,guarantees,3
122096,6543,Karmen,2
122097,6543,enthronement,3
122120,6544,legend,2
122140,6545,sixth-grade,2
122141,6545,height,2
122177,6549,masochistic,1
122181,6550,Caviezel,2
122185,6550,embodies,2
122200,6551,fallibility,2
122217,6552,lewd,2
122232,6553,hardscrabble,2
122242,6553,Margaret,2
122244,6553,Thatcher,2
122246,6553,ruinous,2
122277,6554,Ia,2
122326,6557,frissons,2
122337,6557,clock,2
122348,6558,articulates,3
122352,6558,tangled,2
122367,6559,meager,1
122379,6560,underwhelming,1
122387,6561,signing,3
122390,6561,dotted,2
122401,6562,re-imagining,2
122406,6562,1930s,2
122408,6563,Abysmally,1
122458,6566,tenth,2
122461,6567,humorously,3
122465,6567,tendentious,1
122466,6567,intervention,2
122470,6567,who-wrote-Shakespeare,2
122476,6568,wattage,2
122495,6570,distinguishable,3
122505,6570,actory,2
122506,6570,concoctions,2
122508,6570,defined,3
122513,6570,dimness,1
122521,6571,tracking,2
122527,6571,handheld,3
122531,6571,video-cam,2
122538,6572,response,2
122553,6573,commercials,2
122557,6574,Missteps,2
122595,6575,appearing,2
122622,6577,mid-seventies,2
122629,6578,pegged,2
122642,6578,simplify,2
122667,6582,Short-story,2
122669,6582,touchingly,3
122672,6582,mending,2
122680,6582,communication,2
122689,6582,Eudora,2
122690,6582,Welty,2
122697,6583,discern,2
122712,6583,post-adolescent,2
122714,6583,Electra,2
122722,6584,action\/comedy,2
122727,6584,nod,2
122744,6585,dependence,2
122754,6585,edged,2
122755,6585,tome,2
122776,6586,deemed,2
122788,6586,hired,2
122797,6587,Hollywood-predictable,1
122811,6587,travail,2
122829,6588,interfering,1
122851,6590,Russians,2
122857,6590,closed-off,2
122859,6590,nationalist,2
122881,6592,90-plus,3
122909,6593,Dustin,2
122934,6596,offended,1
122969,6600,quibbles,2
122994,6601,slanted,2
122997,6601,s\/m,2
122998,6601,enervating,1
123000,6601,deadeningly,1
123001,6601,drawn-out,1
123015,6602,drifts,2
123022,6602,cracks,2
123026,6602,ever-growing,2
123028,6602,unembarrassing,2
123054,6603,squirm,2
123056,6603,recognition,2
123081,6606,resolved,2
123084,6607,UB,2
123090,6607,spoofs,3
123096,6607,outre,2
123105,6607,dorkier,2
123119,6607,inseparable,2
123141,6609,super-sized,2
123142,6609,dosage,2
123178,6612,Majidi,2
123184,6612,smoother,3
123244,6615,broadly,2
123247,6615,excruciatingly,3
123258,6616,flabbergasting,2
123259,6616,principals,2
123265,6616,14-year-old,2
123267,6616,MacNaughton,2
123270,6616,10-year-old,2
123282,6616,wizened,3
123283,6616,visitor,2
123287,6616,faraway,2
123297,6618,anomaly,2
123326,6619,resumes,2
